id,created_at,text
1068704815587438593,2018-12-01 03:14:18,b'RT @AbeShinzo: \xe3\x82\xa2\xe3\x83\xab\xe3\x82\xbc\xe3\x83\xb3\xe3\x83\x81\xe3\x83\xb3\xe3\x81\xa7\xef\xbc\xa7\xef\xbc\x92\xef\xbc\x90\xe3\x82\xb5\xe3\x83\x9f\xe3\x83\x83\xe3\x83\x88\xe3\x81\x8c\xe9\x96\x8b\xe5\xb9\x95\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82\xe3\x81\x93\xe3\x81\xae\xe6\xa9\x9f\xe4\xbc\x9a\xe3\x82\x92\xe6\xb4\xbb\xe3\x81\x8b\xe3\x81\x97\xe3\x80\x81\xe3\x83\x88\xe3\x83\xa9\xe3\x83\xb3\xe3\x83\x97\xe5\xa4\xa7\xe7\xb5\xb1\xe9\xa0\x98\xe3\x80\x81\xe3\x83\xa2\xe3\x83\x87\xe3\x82\xa3\xe9\xa6\x96\xe7\x9b\xb8\xe3\x81\xa8\xe3\x80\x81\xe5\x88\x9d\xe3\x82\x81\xe3\x81\xa6\xe3\x81\xa8\xe3\x81\xaa\xe3\x82\x8b\xe6\x97\xa5\xe7\xb1\xb3\xe5\x8d\xb0\xe4\xb8\x89\xe3\x81\x8b\xe5\x9b\xbd\xe3\x81\xab\xe3\x82\x88\xe3\x82\x8b\xe9\xa6\x96\xe8\x84\xb3\xe4\xbc\x9a\xe8\xab\x87\xe3\x82\x92\xe8\xa1\x8c\xe3\x81\x84\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82\xe3\x80\x8c\xe8\x87\xaa\xe7\x94\xb1\xe3\x81\xa7\xe9\x96\x8b\xe3\x81\x8b\xe3\x82\x8c\xe3\x81\x9f\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x89\xe5\xa4\xaa\xe5\xb9\xb3\xe6\xb4\x8b\xe3\x80\x8d\xe3\x81\xa8\xe3\x81\x84\xe3\x81\x86\xe5\x85\xb1\xe9\x80\x9a\xe3\x81\xae\xe7\x9b\xae\xe6\xa8\x99\xe3\x81\xab\xe5\x90\x91\xe3\x81\x8b\xe3\x81\xa3\xe3\x81\xa6\xe3\x80\x81\xe7\xb7\x8a\xe5\xaf\x86\xe3\x81\xab\xe9\x80\xa3\xe6\x90\xba\xe3\x81\x97\xe3\x81\xa6\xe3\x81\x84\xe3\x81\x8f\xe3\x81\x93\xe3\x81\xa8\xe3\x81\xa7\xe4\xb8\x80\xe8\x87\xb4\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82 htt\xe2\x80\xa6'
1068704589699002368,2018-12-01 03:13:24,b'RT @TheBlueHouseENG: President Moon (@moonriver365) and President Trump (@realDonaldTrump) reaffirmed their commitment to closely coordinat\xe2\x80\xa6'
1068687025505595392,2018-12-01 02:03:36,b'Watch @seanhannity on @FoxNews NOW. Enjoy!'
1068661832578158592,2018-12-01 00:23:30,"b'Great day at the #G20Summit in Buenos Aires, Argentina. Thank you! https://t.co/4IHvUdOygc'"
1068601345949687808,2018-11-30 20:23:09,b'Great reviews on the USMCA - sooo much better than NAFTA!'
1068600355225690112,2018-11-30 20:19:12,b'To the Great people of Alaska. You have been hit hard by a \xe2\x80\x9cbig one.\xe2\x80\x9d Please follow the directions of the highly tr\xe2\x80\xa6 https://t.co/YJsFjPWMVi'
1068516326010830849,2018-11-30 14:45:18,"b'Just signed one of the most important, and largest, Trade Deals in U.S. and World History. The United States, Mexic\xe2\x80\xa6 https://t.co/uKsZ9wYANa'"
1068491952696557575,2018-11-30 13:08:27,b'#USMCA\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xb2\xf0\x9f\x87\xbd\xf0\x9f\x87\xa8\xf0\x9f\x87\xa6 \nhttps://t.co/7CYsYBYbd1'
1068444287380025344,2018-11-30 09:59:03,"b'....Lightly looked at doing a building somewhere in Russia. Put up zero money, zero guarantees and didn\xe2\x80\x99t do the project. Witch Hunt!'"
1068442531887632384,2018-11-30 09:52:04,"b'Oh, I get it! I am a very good developer, happily living my life, when I see our Country going in the wrong directi\xe2\x80\xa6 https://t.co/hujMqC8veV'"
1068346689784696833,2018-11-30 03:31:14,b'Arrived in Argentina with a very busy two days planned. Important meetings scheduled throughout. Our great Country\xe2\x80\xa6 https://t.co/1qae0sDnNZ'
1068339979250675712,2018-11-30 03:04:34,b'Alan Dershowitz: \xe2\x80\x9cThese are not crimes. He (Mueller) has no authority to be a roving Commissioner. I don\xe2\x80\x99t see any\xe2\x80\xa6 https://t.co/weM0M7KfyX'
1068336562729938945,2018-11-30 02:50:59,"b'\xe2\x80\x9cThis demonstrates the Robert Mueller and his partisans have no evidence, not a whiff of collusion, between Trump a\xe2\x80\xa6 https://t.co/KHbUIWIV4G'"
1068319160093032448,2018-11-30 01:41:50,b'Just landed in Argentina with @FLOTUS Melania! #G20Summit https://t.co/Zg15gmPazF'
1068294634160287744,2018-11-30 00:04:23,b'As RNC Chair Ronna McDaniel oversaw history defying gains in the Senate and unprecedented fundraising strength. I h\xe2\x80\xa6 https://t.co/tEgNm6UDHI'
1068275406141149184,2018-11-29 22:47:59,b'We have been working hard on this - and it\xe2\x80\x99s only going to get better! https://t.co/MtGjmhMO8B'
1068274204208812033,2018-11-29 22:43:12,"b""With all of the new books coming out you can't forget two of the great originals written by @GreggJarrett and\xe2\x80\xa6 https://t.co/EPeB8ZgT9z"""
1068271965343862785,2018-11-29 22:34:18,"b'.@DBongino\xe2\x80\x99s new book, ""Spygate: The Attempted Sabotage of Donald J. Trump,"" is terrific. He\'s tough, he\'s smart, a\xe2\x80\xa6 https://t.co/AZfUfuuVKs'"
1068266949115695104,2018-11-29 22:14:22,b'....They have really done a great job in capturing my long-held views and ideas. This book is on sale now - a terri\xe2\x80\xa6 https://t.co/uL14F6y1Pd'
1068266944715878402,2018-11-29 22:14:21,"b'.@StephenMoore and Arthur Laffer, two very talented men, have just completed an incredible book on my Economic Poli\xe2\x80\xa6 https://t.co/n3jgkFlFmQ'"
1068264306947411968,2018-11-29 22:03:52,"b'.@SteveScalise has written an absolutely fascinating book (BACK IN THE GAME) on the world of D.C. politics, and mor\xe2\x80\xa6 https://t.co/6sWzQlnaGM'"
1068181371883909121,2018-11-29 16:34:19,b'....in Argentina with President Vladimir Putin. I look forward to a meaningful Summit again as soon as this situation is resolved!'
1068181367857397760,2018-11-29 16:34:18,"b'Based on the fact that the ships and sailors have not been returned to Ukraine from Russia, I have decided it would\xe2\x80\xa6 https://t.co/IoLJSZ0cZv'"
1068120444279103488,2018-11-29 12:32:13,"b'Billions of Dollars are pouring into the coffers of the U.S.A. because of the Tariffs being charged to China, and t\xe2\x80\xa6 https://t.co/CgZbdOO8FE'"
1068116413498429445,2018-11-29 12:16:12,"b'When will this illegal Joseph McCarthy style Witch Hunt, one that has shattered so many innocent lives, ever end-or\xe2\x80\xa6 https://t.co/9CkDPhs5pS'"
1068110895409233921,2018-11-29 11:54:16,b'Did you ever see an investigation more in search of a crime? At the same time Mueller and the Angry Democrats aren\xe2\x80\x99\xe2\x80\xa6 https://t.co/LkjfGX2QLO'
1068106609644183554,2018-11-29 11:37:14,"b'General Motors is very counter to what other auto, and other, companies are doing. Big Steel is opening and renovat\xe2\x80\xa6 https://t.co/1OjrTkkFoS'"
1068001369746022400,2018-11-29 04:39:03,b'So much happening with the now discredited Witch Hunt. This total Hoax will be studied for years!'
1068000629409398784,2018-11-29 04:36:07,"b'Sebastian Gorka, a very talented man who I got to know well while he was working at the White House, has just writt\xe2\x80\xa6 https://t.co/k93daZQXr8'"
1067924142316494848,2018-11-28 23:32:11,"b'On behalf of @FLOTUS Melania and the entire Trump family, I want to wish you all a very MERRY CHRISTMAS! May this C\xe2\x80\xa6 https://t.co/XWu0u6NyjB'"
1067812811068383232,2018-11-28 16:09:47,b'Steel Dynamics announced that it will build a brand new 3 million ton steel mill in the Southwest that will create\xe2\x80\xa6 https://t.co/ZF3IDNpDUE'
1067792610180456448,2018-11-28 14:49:31,"b'.....and G.M. would not be closing their plants in Ohio, Michigan &amp; Maryland. Get smart Congress. Also, the countri\xe2\x80\xa6 https://t.co/6bASKPcvH1'"
1067791101782831104,2018-11-28 14:43:31,"b'The reason that the small truck business in the U.S. is such a go to favorite is that, for many years, Tariffs of 2\xe2\x80\xa6 https://t.co/XtFBz2Po4U'"
1067788286222057472,2018-11-28 14:32:20,b'RT @charliekirk11: WOW - if a conservative said this they would be boycotted and not allowed back in the public arena \xe2\x80\x94 Hillary said \xe2\x80\x9call b\xe2\x80\xa6'
1067788027110526976,2018-11-28 14:31:18,b'RT @dbongino: What the hell is this? \xf0\x9f\x91\x87\xf0\x9f\x8f\xbb https://t.co/3haUa6XMRe'
1067787571089031168,2018-11-28 14:29:30,"b""RT @MikePenceVP: I'm thankful for every day Hillary Clinton is not President!"""
1067775488112902145,2018-11-28 13:41:29,b'RT @The_Trump_Train: Will CNN ever ask Border Patrol agents how they felt having large rocks chucked at them by criminal illegals?'
1067775425647136768,2018-11-28 13:41:14,"b'RT @The_Trump_Train: Illegals can get up to $3,874 a month under Federal Assistance program. Our social security checks are on average $120\xe2\x80\xa6'"
1067775315487924224,2018-11-28 13:40:48,"b""RT @The_Trump_Train: If GM doesn't want to keep their jobs in the United States, they should pay back the $11.2 billion bailout that was fu\xe2\x80\xa6"""
1067775191487533056,2018-11-28 13:40:18,b'RT @The_Trump_Train: https://t.co/FWJRNzBUB3'
1067775022331236352,2018-11-28 13:39:38,"b'While the disgusting Fake News is doing everything within their power not to report it that way, at least 3 major p\xe2\x80\xa6 https://t.co/LdwHVTnoWn'"
1067624656943935493,2018-11-28 03:42:08,b'Congratulations to Senator Cindy Hyde-Smith on your big WIN in the Great State of Mississippi. We are all very proud of you!'
1067623816921272325,2018-11-28 03:38:48,"b'Brenda Snipes, in charge of voting in Broward County, Florida, was just spotted wearing a beautiful dress with 300\xe2\x80\xa6 https://t.co/gPIS4u4r7Q'"
1067576713859817472,2018-11-28 00:31:37,b'The Mueller Witch Hunt is a total disgrace. They are looking at supposedly stolen Crooked Hillary Clinton Emails (e\xe2\x80\xa6 https://t.co/Hd4mV8lxv2'
1067494682249318402,2018-11-27 19:05:39,b'....for electric cars. General Motors made a big China bet years ago when they built plants there (and in Mexico) -\xe2\x80\xa6 https://t.co/0U7lwZ3pfy'
1067494680416407552,2018-11-27 19:05:39,"b'Very disappointed with General Motors and their CEO, Mary Barra, for closing plants in Ohio, Michigan and Maryland.\xe2\x80\xa6 https://t.co/5JUbkq1Xkg'"
1067410952042283010,2018-11-27 13:32:57,b'Polls are open in Mississippi. We need Cindy Hyde-Smith in Washington. GO OUT AND VOTE. Thanks!'
1067404517841518593,2018-11-27 13:07:23,"b'....terrible Gang of Angry Democrats. Look at their past, and look where they come from. The now $30,000,000 Witch\xe2\x80\xa6 https://t.co/g3rup9iqga'"
1067398375337791488,2018-11-27 12:42:58,"b'....The Fake News Media builds Bob Mueller up as a Saint, when in actuality he is the exact opposite. He is doing T\xe2\x80\xa6 https://t.co/kpN479HQns'"
1067395266511347713,2018-11-27 12:30:37,"b'The Phony Witch Hunt continues, but Mueller and his gang of Angry Dems are only looking at one side, not the other.\xe2\x80\xa6 https://t.co/zfYQKl1a2I'"
1067280598128095232,2018-11-27 04:54:58,"b'RT @GOP: \xe2\x80\x9cTomorrow, the voters of this state will cast their ballots in one of the most important Senate elections of your lives\xe2\x80\x94of all of\xe2\x80\xa6'"
1067276956968906752,2018-11-27 04:40:30,"b'RT @GOP: \xe2\x80\x9cOnly with a strong Senate GOP majority can we defend your tax cuts, defend your Second Amendment, protect your Medicare and Socia\xe2\x80\xa6'"
1067276923674533893,2018-11-27 04:40:22,b'RT @GOP: \xe2\x80\x9cI need the great people of Mississippi to send a message to\xe2\x80\xa6 the radical Democrats by electing @cindyhydesmith.\xe2\x80\x9d -@realDonaldTrum\xe2\x80\xa6'
1067151249668214793,2018-11-26 20:20:59,"b'....starts today, election is on December 4th. @VoteBradRaff is tough on Crime and Borders, Loves our Military and\xe2\x80\xa6 https://t.co/Zt8B8PBRN5'"
1067151248040824833,2018-11-26 20:20:58,b'Brad Raffensperger will be a fantastic Secretary of State for Georgia - will work closely with @BrianKempGA. It is\xe2\x80\xa6 https://t.co/h7aOpxnTuw'
1067142820388052993,2018-11-26 19:47:29,"b'....and false way. Something has to be done, including the possibility of the United States starting our own Worldw\xe2\x80\xa6 https://t.co/hIFQy1Snku'"
1067142819008122885,2018-11-26 19:47:29,"b'While CNN doesn\xe2\x80\x99t do great in the United States based on ratings, outside of the U.S. they have very little competi\xe2\x80\xa6 https://t.co/mQBNuDHedg'"
1067142262545674240,2018-11-26 19:45:16,"b'On the ten-year anniversary of the Mumbai terror attack, the U.S. stands with the people of India in their quest fo\xe2\x80\xa6 https://t.co/P9Vwr8jI5x'"
1067066584882126848,2018-11-26 14:44:33,"b'....hundreds of people closely involved with my campaign who never met, saw or spoke to a Russian during this perio\xe2\x80\xa6 https://t.co/py4yYvionQ'"
1067063727994884096,2018-11-26 14:33:12,"b'When Mueller does his final report, will he be covering all of his conflicts of interest in a preamble, will he be\xe2\x80\xa6 https://t.co/eCxlTnU8Bb'"
1067015026995879937,2018-11-26 11:19:41,"b'Mexico should move the flag waving Migrants, many of whom are stone cold criminals, back to their countries. Do it\xe2\x80\xa6 https://t.co/IqgnrBTQFl'"
1066876053170339840,2018-11-26 02:07:27,"b'....children from parents, as did Bush etc., because that is the policy and law. I tried to keep them together but\xe2\x80\xa6 https://t.co/Uh5gzYxGyY'"
1066873981293260801,2018-11-26 01:59:13,b'.@60Minutes did a phony story about child separation when they know we had the exact same policy as the Obama Admin\xe2\x80\xa6 https://t.co/7I3I4zpJvC'
1066793504804913152,2018-11-25 20:39:26,b'Clinton Foundation donations drop 42% - which shows that they illegally played the power game. They monetized their\xe2\x80\xa6 https://t.co/ezPedNXAiV'
1066790517944606721,2018-11-25 20:27:34,"b'Europe has to pay their fair share for Military Protection. The European Union, for many years, has taken advantage\xe2\x80\xa6 https://t.co/BCzK1aitdo'"
1066788767133040640,2018-11-25 20:20:36,"b'General Anthony Tata: \xe2\x80\x9cPresident Trump is a man of his word &amp; he said he was going to be tough on the Border, and h\xe2\x80\xa6 https://t.co/dEg3NQZM8j'"
1066786854643662848,2018-11-25 20:13:00,"b'Mississippi, Vote for @cindyhydesmith on Tuesday. Respected by all. We need her in Washington!. Thanks!'"
1066689688600281088,2018-11-25 13:46:54,"b'So great that oil prices are falling (thank you President T). Add that, which is like a big Tax Cut, to our other g\xe2\x80\xa6 https://t.co/uPIYY5MiqB'"
1066685057648214018,2018-11-25 13:28:30,"b'Would be very SMART if Mexico would stop the Caravans long before they get to our Southern Border, or if originatin\xe2\x80\xa6 https://t.co/bAZjE2kSDE'"
1066682146683846657,2018-11-25 13:16:56,b'The large and violent French protests don\xe2\x80\x99t take into account how badly the United States has been treated on Trade\xe2\x80\xa6 https://t.co/PTKYb1tZDX'
1066670550708301824,2018-11-25 12:30:51,"b'I will be in Gulfport and Tupelo, Mississippi, on Monday night doing two Rallies for Senator Hyde-Smith, who has a\xe2\x80\xa6 https://t.co/DD7Am2nSiZ'"
1066665948193669120,2018-11-25 12:12:34,b'Victor Davis Hanson was a very good and interesting guest of Mark Levin on @FoxNews. He wrote a highly touted book\xe2\x80\xa6 https://t.co/dWs5lHPuNl'
1066480700046655488,2018-11-24 23:56:27,"b'....All will stay in Mexico. If for any reason it becomes necessary, we will CLOSE our Southern Border. There is no\xe2\x80\xa6 https://t.co/1SscdAbmV9'"
1066478927143677952,2018-11-24 23:49:25,b'Migrants at the Southern Border will not be allowed into the United States until their claims are individually appr\xe2\x80\xa6 https://t.co/1rhhYBhKvM'
1066402213596151808,2018-11-24 18:44:35,"b'RT @WhiteHouse: Small Business Saturday has become a staple of the post-Thanksgiving shopping weekend. ""This year, Small Business Saturday\xe2\x80\xa6'"
1066116452590239751,2018-11-23 23:49:04,b'RT @realDonaldTrump: The Fake News is showing old footage of people climbing over our Ocean Area Fence. This is what it really looks like -\xe2\x80\xa6'
1066116263649382400,2018-11-23 23:48:19,b'I am extremely happy and proud of the job being done by @USTreasury Secretary @StevenMnuchin1. The FAKE NEWS likes\xe2\x80\xa6 https://t.co/4TGOCHo1Qh'
1066017112425185280,2018-11-23 17:14:19,b'Really good Criminal Justice Reform has a true shot at major bipartisan support. @senatemajldr Mitch McConnell and\xe2\x80\xa6 https://t.co/dH4xiXzvaO'
1065948536498544640,2018-11-23 12:41:50,"b'Republicans and Democrats MUST come together, finally, with a major Border Security package, which will include fun\xe2\x80\xa6 https://t.co/z2sbDnYhJ5'"
1065743662464802817,2018-11-22 23:07:44,b'Our highly trained security professionals are not allowed to do their job on the Border because of the Judicial Act\xe2\x80\xa6 https://t.co/ro2GDIdi99'
1065718109624066049,2018-11-22 21:26:12,"b'This is the coldest weather in the history of the Thanksgiving Day Parade in NYC, and one of the coldest Thanksgivings on record!'"
1065623990746710022,2018-11-22 15:12:12,b'https://t.co/y4chCfEDke'
1065601413189984256,2018-11-22 13:42:29,"b'Will be speaking with our great military in different parts of the world, through teleconference, at 9:00 A.M. East\xe2\x80\xa6 https://t.co/SaA6wsJqsN'"
1065583286188158976,2018-11-22 12:30:27,"b'....and Safety at the Border, or anywhere else. They know nothing about it and are making our Country unsafe. Our g\xe2\x80\xa6 https://t.co/LJNXwcDdkj'"
1065581119242940416,2018-11-22 12:21:51,"b'Justice Roberts can say what he wants, but the 9th Circuit is a complete &amp; total disaster. It is out of control, ha\xe2\x80\xa6 https://t.co/pdeDV726jf'"
1065576088779272192,2018-11-22 12:01:51,b'HAPPY THANKSGIVING TO ALL!'
1065575219576926208,2018-11-22 11:58:24,"b'\xe2\x80\x9cIt\xe2\x80\x99s a mean &amp; nasty world out there, the Middle East in particular. This is a long and historic commitment, &amp; one\xe2\x80\xa6 https://t.co/peZsXtB57e'"
1065403512559992832,2018-11-22 00:36:06,b'You just can\xe2\x80\x99t win with the Fake News Media. A big story today is that because I have pushed so hard and gotten Gas\xe2\x80\xa6 https://t.co/YG5IvhTSSJ'
1065400254151954432,2018-11-22 00:23:09,b'Brutal and Extended Cold Blast could shatter ALL RECORDS - Whatever happened to Global Warming?'
1065368875355787265,2018-11-21 22:18:28,b'RT @realDonaldTrump: MAKE AMERICA GREAT AGAIN!'
1065368858033299457,2018-11-21 22:18:24,b'RT @realDonaldTrump: AMERICA FIRST!'
1065368645021388800,2018-11-21 22:17:33,"b'\xe2\x80\x9c79% of these decisions have been overturned in the 9th Circuit.\xe2\x80\x9d @FoxNews  A terrible, costly and dangerous disgra\xe2\x80\xa6 https://t.co/0fvZgB3qwG'"
1065359825654169600,2018-11-21 21:42:30,"b'There are a lot of CRIMINALS in the Caravan. We will stop them. Catch and Detain! Judicial Activism, by people who\xe2\x80\xa6 https://t.co/BwGiNXe6R0'"
1065357030985252865,2018-11-21 21:31:24,"b'\xe2\x80\x9cThank you to President Trump on the Border. No American President has ever done this before.\xe2\x80\x9d Hector Garza, National Border Patrol Council'"
1065351478347530241,2018-11-21 21:09:20,"b'.....are so many opposing view (on Border and Safety) cases filed there, and why are a vast number of those cases o\xe2\x80\xa6 https://t.co/JlyYHGX2SR'"
1065346909362143232,2018-11-21 20:51:11,"b'Sorry Chief Justice John Roberts, but you do indeed have \xe2\x80\x9cObama judges,\xe2\x80\x9d and they have a much different point of vi\xe2\x80\xa6 https://t.co/gIByfadPmu'"
1065261943202738178,2018-11-21 15:13:33,"b'Great new book out, \xe2\x80\x9cMad Politics: Keeping Your Sanity in a World Gone Crazy\xe2\x80\x9d by @RealDrGina Loudon. Go out and get\xe2\x80\xa6 https://t.co/yWaBUwHob1'"
1065247567443869696,2018-11-21 14:16:26,b'\xe2\x80\x9c\xe2\x80\x98Trump Imitation Syndrome\xe2\x80\x99 is afflicting the president\xe2\x80\x99s liberal enemies\xe2\x80\x9d \n\nThank you @MGoodwin_NYPost! https://t.co/KpmsrKCaBZ'
1065225940836458496,2018-11-21 12:50:29,b'MAKE AMERICA GREAT AGAIN!'
1065225779825598465,2018-11-21 12:49:51,"b'Oil prices getting lower. Great! Like a big Tax Cut for America and the World. Enjoy! $54, was just $82. Thank you\xe2\x80\xa6 https://t.co/gbyx8NXe1f'"
1065102519188275201,2018-11-21 04:40:03,b'AMERICA FIRST!'
1065088330969305089,2018-11-21 03:43:41,b'So-called comedian Michelle Wolf bombed so badly last year at the White House Correspondents\xe2\x80\x99 Dinner that this year\xe2\x80\xa6 https://t.co/L5Vy354N6K'
1064971908666613760,2018-11-20 20:01:03,"b""RT @WhiteHouse: President @realDonaldTrump, joined by @FLOTUS, has officially pardoned this year's National Thanksgiving Turkey, Peas\xe2\x80\x94and h\xe2\x80\xa6"""
1064734907941994497,2018-11-20 04:19:18,b'I hope the discovery and eventual recovery of the Argentine submarine San Juan brings needed closure to the wonderf\xe2\x80\xa6 https://t.co/JK9pu1hoHv'
1064703718979969025,2018-11-20 02:15:22,b'RT @FLOTUS: The @WhiteHouse is getting ready for the Christmas season! Thank you to the Smith Family &amp; the National Christmas Tree Associat\xe2\x80\xa6'
1064623382359085060,2018-11-19 20:56:08,b'RT @WhiteHouse: President Trump and the First Lady Participate in the White House Christmas Tree Delivery https://t.co/O6Nr8k1mnu'
1064596708875747328,2018-11-19 19:10:09,b'The Fake News is showing old footage of people climbing over our Ocean Area Fence. This is what it really looks lik\xe2\x80\xa6 https://t.co/oH4qCb1x4P'
1064544156960387072,2018-11-19 15:41:19,"b'....We no longer pay Pakistan the $Billions because they would take our money and do nothing for us, Bin Laden bein\xe2\x80\xa6 https://t.co/ePHdS3WmzG'"
1064540462848098304,2018-11-19 15:26:39,b'Of course we should have captured Osama Bin Laden long before we did. I pointed him out in my book just BEFORE the\xe2\x80\xa6 https://t.co/xbUMNwWgHj'
1064534273380757504,2018-11-19 15:02:03,"b'RT @realDonaldTrump: \xe2\x80\x9cBoom: Record high business optimism, need for employees at 45-year high\xe2\x80\x9d https://t.co/jBFjEwAcfd'"
1064526362994778113,2018-11-19 14:30:37,b'.@cindyhydesmith loves Mississippi and our Great U.S.A. https://t.co/hQPC4CrhDi'
1064312986146414593,2018-11-19 00:22:44,b'RT @realDonaldTrump: I will be interviewed by Chris Wallace on @FoxNews at 2:00 P.M. and 7:00 P.M. Enjoy!'
1064246787161145346,2018-11-18 19:59:41,b'From day one Rick Scott never wavered. He was a great Governor and will be even a greater Senator in representing t\xe2\x80\xa6 https://t.co/RMgWOQR2uN'
1064245710747590657,2018-11-18 19:55:24,b'Catch and Release is an obsolete term. It is now Catch and Detain. Illegal Immigrants trying to come into the U.S.A\xe2\x80\xa6 https://t.co/aJOnUS1dVO'
1064227483187318784,2018-11-18 18:42:59,"b'The Mayor of Tijuana, Mexico, just stated that \xe2\x80\x9cthe City is ill-prepared to handle this many migrants, the backlog\xe2\x80\xa6 https://t.co/3pknZ3OT9V'"
1064216956679716864,2018-11-18 18:01:09,b'So funny to see little Adam Schitt (D-CA) talking about the fact that Acting Attorney General Matt Whitaker was not\xe2\x80\xa6 https://t.co/iUe5HWLVES'
1064209246114459648,2018-11-18 17:30:30,b'I will be interviewed by Chris Wallace on @FoxNews at 2:00 P.M. and 7:00 P.M. Enjoy!'
1064168214941319168,2018-11-18 14:47:28,b'RT @FoxNewsSunday: Chris Wallace during his interview at the White House with President Trump. Check your local listings to watch this Sund\xe2\x80\xa6'
1063987157650485249,2018-11-18 02:48:00,b'Incredible to be with our GREAT HEROES today in California. We will always be with you! https://t.co/B1MCTF83Zf'
1063840084129017856,2018-11-17 17:03:35,b'RT @WhiteHouse: President @realDonaldTrump is traveling to California to meet with those impacted by the devastating wildfires. Learn how t\xe2\x80\xa6'
1063835936604090368,2018-11-17 16:47:07,"b'Heading to California with @GOPLeader Kevin McCarthy, @RepLaMalfa, and @KenCalvert. Look forward to being with our\xe2\x80\xa6 https://t.co/ywkoCW7dbE'"
1063834733430206465,2018-11-17 16:42:20,b'....I can\xe2\x80\x99t imagine any President having a better or closer relationship with their Vice President then the two of\xe2\x80\xa6 https://t.co/R3ymvcwGYr'
1063834729584054272,2018-11-17 16:42:19,"b'The New York Times did a phony story, as usual, about my relationship with @VP Mike Pence. They made up sources and\xe2\x80\xa6 https://t.co/w1aUmqrTYx'"
1063833980720504832,2018-11-17 16:39:20,b'Congratulations to Andrew Gillum on having run a really tough and competitive race for Governor of the Great State\xe2\x80\xa6 https://t.co/zFzIG6FQmZ'
1063758107229257728,2018-11-17 11:37:51,b'I can get Nancy Pelosi as many votes as she wants in order for her to be Speaker of the House. She deserves this vi\xe2\x80\xa6 https://t.co/KiXwdFt4XQ'
1063631319739953152,2018-11-17 03:14:02,b'Thank you @JerryBrownGov. Look forward to joining you and @GavinNewsom tomorrow in California. We are with you! https://t.co/UuXWAadmov'
1063593459695669254,2018-11-17 00:43:36,"b'....their country\xe2\x80\x99s flag. Can this be possible? Yes, because it is all a BIG CON, and the American taxpayer is paying for it!'"
1063593456579354624,2018-11-17 00:43:35,b'Isn\xe2\x80\x99t it ironic that large Caravans of people are marching to our border wanting U.S.A. asylum because they are fea\xe2\x80\xa6 https://t.co/xopno3Yde2'
1063591994738515968,2018-11-17 00:37:46,b'Congratulations to Brian Kemp on becoming the new Governor of Georgia. Stacey Abrams fought brilliantly and hard -\xe2\x80\xa6 https://t.co/oW9it3g7GM'
1063591735169871872,2018-11-17 00:36:44,"b'Congratulations to Ron DeSantis on becoming the new Governor of Florida. Against all odds, he fought &amp; fought &amp; fou\xe2\x80\xa6 https://t.co/C7VwFfu0yV'"
1063549250250960897,2018-11-16 21:47:55,b'PRESIDENTIAL MEDAL OF FREEDOM https://t.co/Mgeg4wijTk'
1063517548258447361,2018-11-16 19:41:57,"b'People are not being told that the Republican Party is on track to pick up two seats in the U.S. Senate, and epic v\xe2\x80\xa6 https://t.co/F0DKMalkHS'"
1063516048647995394,2018-11-16 19:35:59,"b'Today in the East Room of the @WhiteHouse, it was my true privilege to award seven extraordinary Americans with the\xe2\x80\xa6 https://t.co/ilA57wVWFj'"
1063170699500642304,2018-11-15 20:43:42,b'It is our sacred duty to support America\xe2\x80\x99s Service Members every single day they wear the uniform \xe2\x80\x93 and every day a\xe2\x80\xa6 https://t.co/W7R4GX3yj7'
1063169733535678464,2018-11-15 20:39:51,"b'Last year, I signed the landmark VA Accountability Act to ensure those who mistreat our Veterans can be held fully\xe2\x80\xa6 https://t.co/iKPN2CoBgA'"
1063168341941063680,2018-11-15 20:34:20,b'It was my great honor to host a @WhiteHouse Conference on Supporting Veterans &amp; Military Families...\n\nTo everyone h\xe2\x80\xa6 https://t.co/6QELuQOJ24'
1063161848952836096,2018-11-15 20:08:32,"b'.@FLOTUS Melania and I were honored to visit with our GREAT U.S. MARINES at the Marine Barracks here in Washington,\xe2\x80\xa6 https://t.co/KIPLJDQ1sp'"
1063084073231544320,2018-11-15 14:59:28,b'The only \xe2\x80\x9cCollusion\xe2\x80\x9d is that of the Democrats with Russia and many others. Why didn\xe2\x80\x99t the FBI take the Server from\xe2\x80\xa6 https://t.co/yb97dayXd6'
1063081553075625984,2018-11-15 14:49:28,b'Universities will someday study what highly conflicted (and NOT Senate approved) Bob Mueller and his gang of Democr\xe2\x80\xa6 https://t.co/DmZjfKit3v'
1063046973857718272,2018-11-15 12:32:03,"b'....care how many lives the ruin. These are Angry People, including the highly conflicted Bob Mueller, who worked f\xe2\x80\xa6 https://t.co/HPiimzlaAt'"
1063042585802039296,2018-11-15 12:14:37,b'The inner workings of the Mueller investigation are a total mess. They have found no collusion and have gone absolu\xe2\x80\xa6 https://t.co/f9e7BFhvaI'
